Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764845801,25,,Aggregated,29.600000,0.000000,54,59,61,64,150,170,180,200,1100,1100,1100,1947,0,54,65.02674415613683,22.465841999974145,1117.1092769999973,78.38058551617874
1764845802,25,,Aggregated,29.900000,0.000000,54,59,61,64,150,170,180,200,1100,1100,1100,1977,0,54,64.83552335305927,22.465841999974145,1117.1092769999973,78.38998482549317
1764845803,25,,Aggregated,28.600000,0.000000,54,59,61,64,150,170,180,200,1100,1100,1100,2010,0,54,64.99733878208859,22.465841999974145,1117.1092769999973,78.436815920398
1764845804,25,,Aggregated,30.500000,0.000000,54,59,61,64,150,170,180,200,1100,1100,1100,2039,0,54,64.82435109318193,22.465841999974145,1117.1092769999973,78.38303089749877
1764845805,25,,Aggregated,31.000000,0.000000,54,59,61,64,150,170,180,200,1100,1100,1100,2063,0,54,64.85211486669805,22.465841999974145,1117.1092769999973,78.3974793989336
1764845806,25,,Aggregated,30.900000,0.000000,54,59,61,64,150,170,180,190,1100,1100,1100,2101,0,54,64.72015271442069,22.465841999974145,1117.1092769999973,78.45406949071871
1764845807,25,,Aggregated,30.100000,0.000000,53,59,61,64,140,170,180,190,1100,1100,1100,2117,0,53,64.56968132404245,22.465841999974145,1117.1092769999973,78.35333018422295
1764845808,25,,Aggregated,30.800000,0.000000,53,59,61,64,140,170,180,190,1100,1100,1100,2149,0,53,64.47540091205113,22.465841999974145,1117.1092769999973,78.27221963704048
1764845809,25,,Aggregated,29.100000,0.000000,53,59,61,64,140,170,180,190,1100,1100,1100,2185,0,53,64.54551344164648,22.465841999974145,1117.1092769999973,78.36430205949657
1764845810,25,,Aggregated,29.700000,0.000000,53,59,61,64,140,170,180,190,1100,1100,1100,2204,0,53,64.45680897368312,22.465841999974145,1117.1092769999973,78.33529945553539
1764845811,25,,Aggregated,28.900000,0.000000,53,59,61,63,140,170,180,190,1100,1100,1100,2241,0,53,64.39869019232384,22.465841999974145,1117.1092769999973,78.3132530120482
1764845812,25,,Aggregated,28.600000,0.000000,53,59,61,63,140,170,180,190,1100,1100,1100,2258,0,53,64.31469539282449,22.465841999974145,1117.1092769999973,78.23206377325066
1764845813,25,,Aggregated,28.900000,0.000000,53,59,61,63,140,170,180,190,1100,1100,1100,2285,0,53,64.26183642406896,22.465841999974145,1117.1092769999973,78.10940919037199
1764845814,25,,Aggregated,28.300000,0.000000,53,59,61,63,140,170,180,190,1100,1100,1100,2303,0,53,64.18112945679442,22.465841999974145,1117.1092769999973,77.98784194528875
1764845815,25,,Aggregated,26.600000,0.000000,53,59,61,63,140,170,180,190,1100,1100,1100,2327,0,53,64.10089930167499,22.465841999974145,1117.1092769999973,78.00472711645897
1764845816,25,,Aggregated,25.500000,0.000000,53,59,61,63,140,170,180,190,1100,1100,1100,2359,0,53,64.02504579270787,22.465841999974145,1117.1092769999973,78.0746078846969
1764845817,25,,Aggregated,26.500000,0.000000,53,59,61,64,140,170,180,190,1100,1100,1100,2397,0,53,64.06430274468,22.465841999974145,1117.1092769999973,78.13767209011264
1764845818,25,,Aggregated,24.600000,0.000000,53,59,61,63,140,170,180,190,1100,1100,1100,2420,0,53,63.975768855784274,22.465841999974145,1117.1092769999973,78.11115702479339
1764845819,25,,Aggregated,26.600000,0.000000,53,59,61,63,140,170,180,190,1100,1100,1100,2454,0,53,63.91946136878489,22.465841999974145,1117.1092769999973,78.11043194784025
